조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,휴직여자수석교사수,보직교사수,여자보직교사수,휴직보직교사수,휴직여자보직교사수,교사수,여자교사수,휴직교사수,휴직여자교사수,전문상담교사수,여자전문상담교사수,휴직전문상담교사수,휴직여자전문상담교사수,사서교사수,휴직수석교사수,여자수석교사수,수석교사수,휴직여자교감수,휴직교감수,여자교감수,교감수,휴직여자교장수,휴직교장수,여자교장수,교장수,유초중등교원_여자교원수,유초중등교원_교원수,여자사서교사수,휴직사서교사수,여자시간강사수,시간강사수,여자기간제교사수,기간제교사수,휴직여자영양교사수,휴직영양교사수,여자영양교사수,영양교사수,휴직여자보건교사수,휴직보건교사수,여자보건교사수,보건교사수,휴직여자실기교사수,휴직실기교사수,여자실기교사수,실기교사수,휴직여자사서교사수
2023,초등학교,경기,6896835899,Y,초등학교,0,0,0,0,0,14,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13,18,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6896968845,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,6897322781,Y,중학교,0,0,0,0,0,58,49,7,7,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,54,64,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,6897326130,Y,중학교,0,0,0,0,0,36,19,6,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,24,42,1,0,2,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6899035622,Y,유치원,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6909155087,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,6910434708,Y,초등학교,0,0,0,0,0,23,16,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,20,29,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6911078132,Y,초등학교,0,0,0,0,0,24,22,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,26,28,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,초등학교,경기,6913624769,Y,초등학교,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6916049974,Y,유치원,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,6917514773,Y,초등학교,0,0,0,0,0,36,32,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,36,41,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6918072782,Y,초등학교,0,0,0,0,0,68,63,4,4,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,70,78,1,0,0,0,0,0,1,1,2,2,0,0,2,2,0,0,0,0,0
2023,초등학교,경기,6919330424,Y,초등학교,0,0,0,0,0,20,16,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,19,26,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반고등학교,경기,6922611595,Y,일반고등학교,0,0,0,0,0,82,25,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,29,89,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,일반중학교,경기,6923635624,Y,중학교,0,0,0,0,0,38,24,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,43,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,초등학교,경기,6929917368,Y,초등학교,0,0,0,0,0,23,20,2,2,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,25,29,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반고등학교,경기,6940679768,Y,일반고등학교,0,0,0,0,0,53,35,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38,58,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6940744451,Y,초등학교,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6943468552,Y,유치원,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반고등학교,경기,6953868328,Y,일반고등학교,0,0,0,0,0,72,28,3,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,33,78,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6964985434,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6968648199,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6969098460,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6969772313,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6969937506,Y,유치원,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6971203535,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,6973208604,Y,초등학교,0,0,0,0,0,49,40,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,47,56,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,초등학교,경기,6973997380,Y,초등학교,0,0,0,0,0,89,52,10,8,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,58,97,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,일반중학교,경기,6976045641,Y,중학교,0,0,0,0,0,67,55,2,2,2,2,1,1,1,0,0,0,0,0,1,1,0,0,1,1,61,73,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6979006978,Y,초등학교,0,0,0,0,0,9,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,14,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6979631314,Y,초등학교,0,0,0,0,0,13,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,13,17,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6980747429,Y,초등학교,0,0,0,0,0,27,20,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,25,33,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2023,종합고등학교,경기,6981397849,Y,일반고등학교,0,0,0,0,0,71,39,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,76,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,6983759985,Y,초등학교,0,0,0,0,0,41,36,3,3,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,42,48,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6984574205,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6984632550,Y,유치원,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반고등학교,경기,6985410160,Y,일반고등학교,0,0,0,0,0,68,28,4,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,32,74,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6985632611,Y,유치원,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2023,유치원,경기,6990477159,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,6991035799,Y,중학교,0,0,0,0,0,31,25,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,30,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,6993850486,Y,중학교,0,0,0,0,0,71,58,7,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,63,76,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,6994169967,Y,중학교,0,0,0,0,0,13,8,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,6996510500,Y,유치원,0,0,0,0,0,8,8,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7005787294,Y,초등학교,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7006499109,Y,중학교,0,0,0,0,0,37,20,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7010672042,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7010855696,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7012522182,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7014773477,Y,중학교,0,0,0,0,0,38,24,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27,44,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,초등학교,경기,7018930935,Y,초등학교,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7019081575,Y,초등학교,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7020539006,Y,초등학교,0,0,0,0,0,82,52,6,5,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,1,59,90,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,유치원,경기,7028006653,Y,유치원,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7028019985,Y,중학교,0,0,0,0,0,52,31,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,57,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7028295432,Y,초등학교,0,0,0,0,0,50,36,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,40,55,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7028914461,Y,중학교,0,0,0,0,0,51,40,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7032310206,Y,초등학교,0,0,0,0,0,27,21,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,26,33,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7032364191,Y,중학교,0,0,0,0,0,51,41,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,46,56,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,초등학교,경기,7032858417,Y,초등학교,0,0,0,0,0,42,32,8,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,36,47,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7035883262,Y,유치원,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7037196277,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7038725031,Y,초등학교,0,0,0,0,0,46,40,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,44,51,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7046617591,Y,유치원,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7052061761,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7055487690,Y,중학교,0,0,0,0,0,37,32,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,36,42,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7057154628,Y,초등학교,0,0,0,0,0,15,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,12,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7060532778,Y,초등학교,0,0,0,0,0,55,48,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,54,61,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,초등학교,경기,7062550176,Y,초등학교,0,0,0,0,0,37,33,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,37,42,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7069880344,Y,초등학교,0,0,0,0,0,38,27,5,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,30,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7070284304,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7071236922,Y,유치원,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반고등학교,경기,7075733078,Y,일반고등학교,0,0,0,0,0,61,48,2,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,51,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7077425354,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7077438709,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7078255342,Y,초등학교,0,0,0,0,0,11,10,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,14,16,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반고등학교,경기,7080282202,Y,일반고등학교,0,0,0,0,0,63,40,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,42,67,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7092524032,Y,중학교,0,0,0,0,0,75,59,7,6,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,66,84,1,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0
2023,일반중학교,경기,7096368220,Y,중학교,0,0,0,0,0,45,37,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,41,51,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7109444976,Y,초등학교,0,0,0,0,0,36,34,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,38,41,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7114153100,Y,중학교,0,0,0,0,0,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7120574097,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7120954859,Y,초등학교,0,0,0,0,0,47,39,4,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,44,52,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7123651336,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7124578362,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7125420468,Y,초등학교,0,0,0,0,0,24,11,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,15,29,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7125728460,Y,중학교,0,0,0,0,0,22,14,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,17,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7129911792,Y,초등학교,0,0,0,0,0,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,14,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7131173667,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7133721129,Y,초등학교,0,0,0,0,0,50,42,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,44,54,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7135215436,Y,초등학교,0,0,0,0,0,59,50,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,54,64,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,일반고등학교,경기,7136279836,Y,일반고등학교,0,0,0,0,0,31,21,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,24,36,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7136322995,Y,유치원,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7137200225,Y,유치원,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7137655873,Y,초등학교,0,0,0,0,0,31,26,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,30,36,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,일반중학교,경기,7142431025,Y,중학교,0,0,0,0,0,58,50,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,54,64,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7142756098,Y,유치원,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7145745141,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7147236470,Y,중학교,0,0,0,0,0,15,8,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,11,18,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7155926611,Y,초등학교,0,0,0,0,0,44,37,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,42,49,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,유치원,경기,7159269241,Y,유치원,0,0,0,0,0,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7163406673,Y,유치원,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7167734832,Y,유치원,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7172043488,Y,중학교,0,0,0,0,0,59,48,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,51,63,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7173794792,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7174205855,Y,초등학교,0,0,0,0,0,36,31,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34,41,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2023,일반중학교,경기,7174401053,Y,중학교,0,0,0,0,0,44,38,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,41,49,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7179205754,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7179251419,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7179487703,Y,중학교,0,0,0,0,0,50,36,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,41,55,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2023,유치원,경기,7179678553,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7181060379,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,일반중학교,경기,7186293189,Y,중학교,0,0,0,0,0,27,13,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,15,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,유치원,경기,7186325549,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,유치원,경기,7189095318,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,초등학교,경기,7189864765,Y,초등학교,0,0,0,0,0,49,44,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,48,54,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7191602154,Y,초등학교,0,0,0,0,0,20,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,24,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2023,초등학교,경기,7200407231,Y,초등학교,0,0,0,0,0,55,47,6,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,51,61,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
