조사년도,개방ID,학교명,시도명,학교구분명,전문대_여자재학생수,전문대_재학생수,전문대_재적여학생수,전문대_재적학생수,전문대_학사심화과정입학정원수,전문대_입학정원수,전문대_심화과정학과수,전문대_학과수,전문대_휴학생수,전문대_여자휴학생수,전문대_야간4학년재적여학생수,전문대_야간4학년재적학생수,전문대_야간3학년재적여학생수,전문대_야간3학년재적학생수,전문대_야간2학년재적여학생수,전문대_야간2학년재적학생수,전문대_야간1학년재적여학생수,전문대_야간1학년재적학생수,전문대_야간여자휴학생수,전문대_야간휴학생수,전문대_야간여자재학생수,전문대_야간재학생수,전문대_주간학사심화과정4학년재적학생수,전문대_주간학사심화과정3학년재적학생수,전문대_주간학사심화과정2학년재적학생수,전문대_주간학사심화과정1학년재적학생수,전문대_주간4학년재적여학생수,전문대_주간4학년재적학생수,전문대_주간3학년재적여학생수,전문대_주간3학년재적학생수,전문대_주간2학년재적여학생수,전문대_주간2학년재적학생수,전문대_주간1학년재적여학생수,전문대_주간1학년재적학생수,전문대_주간여자휴학생수,전문대_주간휴학생수,전문대_주간여자재학생수,전문대_주간재학생수,전문대_여자졸업생수,전문대_졸업생수,전문대_학사심화과정여자입학생수,전문대_학사심화과정입학생수,전문대_여자입학생수,전문대_입학생수,전문대_야간학사심화과정4학년재적학생수,전문대_야간학사심화과정3학년재적학생수,전문대_야간학사심화과정2학년재적학생수,전문대학_주간학사심화과정재적학생수,전문대학_주간학사심화과정재적여학생수,전문대_건물면적,전문대학_주간학사심화과정1학년재적여학생수,전문대학_주간학사심화과정2학년재적여학생수,전문대_교원정원수,전문대_교원수,전문대_학교수,전문대_사무직원정원수,전문대_사무직원수,전문대학_야간학사심화과정4학년재적여학생수,전문대학_야간학사심화과정3학년재적여학생수,전문대학_야간학사심화과정2학년재적여학생수,전문대학_야간학사심화과정1학년재적여학생수,전문대학_야간학사심화과정재적학생수,전문대학_야간학사심화과정재적여학생수,전문대_여자교원수,전문대_여자사무직원수,전문대학_주간학사심화과정4학년재적여학생수,전문대학_주간학사심화과정3학년재적여학생수,전문대_야간학사심화과정1학년재적학생수,,,,,
2009,3230940222,연암공과대학교,경남,전문대학,218,1347,240,3290,0,0,0,8,1943,22,0,0,0,0,22,97,34,40,0,0,56,137,0,0,0,0,0,0,0,0,83,669,101,2484,22,1943,162,1210,93,539,0,0,124,710,0,0,0,0,0,25218,0,0,65,34,1,42,32,0,0,0,0,0,0,1,9,0,0,0,,,,3215096950,송호대학
2009,3259533643,원광보건대학,전북,전문대학,2635,3921,2833,5239,0,0,0,32,1318,198,0,0,26,26,87,115,56,83,13,24,156,200,0,0,0,0,0,0,587,849,976,2128,1101,2038,185,1294,2479,3721,974,1384,0,0,1092,1668,0,0,0,0,0,49179,0,0,209,86,1,65,32,0,0,0,0,0,0,32,6,0,0,0,,,,3230940222,연암공과대학교
2009,3319877982,서라벌대학,경북,전문대학,1464,2391,1570,3137,0,0,0,47,746,106,0,0,0,0,67,93,46,73,0,0,113,166,0,0,0,0,0,0,194,221,707,1501,556,1249,106,746,1351,2225,667,1196,0,0,562,1003,0,0,0,0,0,30190,0,0,181,57,1,95,55,0,0,0,0,0,0,16,29,0,0,0,,,,3259533643,원광보건대학
2009,3324999928,한국철도대학,경기,전문대학,76,519,80,836,0,0,0,7,317,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,133,41,406,29,297,4,317,76,519,37,157,0,0,27,224,0,0,0,0,0,13696,0,0,31,22,1,21,18,0,0,0,0,0,0,3,7,0,0,0,,,,3319877982,서라벌대학
2009,3383182942,우송공업대학,대전,전문대학,256,904,323,3197,0,0,0,23,2293,67,0,0,0,0,38,120,0,41,3,79,35,82,0,0,0,0,0,0,0,0,255,1950,30,1086,64,2214,221,822,373,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3324999928,한국철도대학
2009,3428787469,동부산대학,부산,전문대학,1764,2879,1939,4048,0,0,0,43,1169,175,0,0,5,22,45,96,41,96,0,3,91,211,0,0,0,0,0,0,157,158,865,1733,826,1943,175,1166,1673,2668,677,1089,0,0,796,1468,0,0,0,0,0,26906,0,0,161,65,1,97,39,0,0,0,0,0,0,25,14,0,0,0,,,,3383182942,우송공업대학
2009,3449357867,신흥대학,경기,전문대학,4061,7702,4505,11465,360,0,16,72,3763,444,0,0,1,2,325,770,306,813,40,152,745,1713,0,0,0,0,0,0,500,901,1560,4421,1660,4278,404,3611,3316,5989,1627,3049,115,210,1791,3533,0,0,183,0,0,77287,0,0,287,190,1,100,74,0,0,104,49,280,153,62,16,0,0,97,,,,3428787469,동부산대학
2009,3463636338,전북과학대학,전북,전문대학,1280,2001,1298,2152,0,0,0,22,151,18,0,0,0,0,122,203,114,173,1,2,235,374,0,0,0,0,0,0,70,75,496,892,496,809,17,149,1045,1627,457,786,0,0,612,954,0,0,0,0,0,26666,0,0,97,30,1,41,22,0,0,0,0,0,0,12,4,0,0,0,,,,3449357867,신흥대학
2009,3586830735,서강정보대학,광주,전문대학,2802,4804,3320,7614,190,0,9,47,2810,518,0,0,0,0,195,421,221,443,67,177,437,826,0,0,0,0,0,0,354,419,1149,2987,1313,3205,451,2633,2365,3978,1166,1983,81,108,1234,2322,0,0,110,0,0,41059,0,0,222,114,1,50,37,0,0,80,8,139,88,22,10,0,0,29,,,,3463636338,전북과학대학
2009,3622565805,인덕대학,서울,전문대학,2884,6175,3792,12020,175,0,7,81,5845,908,0,0,55,252,510,1721,423,1460,325,1860,704,1682,0,0,0,0,0,0,225,572,1219,4257,1319,3649,583,3985,2180,4493,971,2146,45,114,1428,2849,0,0,0,0,0,57172,0,0,293,155,1,75,54,0,0,0,41,109,41,30,15,0,0,109,,,,3586830735,서강정보대학
2009,3694659829,적십자간호대학,서울,전문대학,844,919,861,968,40,0,1,2,49,17,0,0,17,20,17,19,19,19,5,6,90,95,0,0,0,0,0,0,252,275,259,304,255,288,12,43,754,824,281,299,39,40,272,302,0,0,43,0,0,5812,0,0,37,28,1,17,14,0,0,42,0,43,42,28,6,0,0,0,,,,3622565805,인덕대학
2009,3716863155,안동과학대학,경북,전문대학,1629,2684,1933,5360,40,0,2,26,2676,304,0,0,0,0,9,35,15,41,2,6,38,119,0,0,0,0,0,0,382,458,738,2050,773,2727,302,2670,1591,2565,663,1087,16,29,613,1124,0,0,36,0,0,41966,0,0,161,85,1,42,86,0,0,16,0,49,16,33,44,0,0,13,,,,3694659829,적십자간호대학
2009,3780793607,제주한라대학,제주,전문대학,2488,4428,2847,6911,130,0,4,59,2483,359,0,0,0,0,96,190,88,202,37,138,191,316,0,0,0,0,0,0,380,557,1039,2605,1200,3295,322,2345,2297,4112,926,1664,42,61,1080,2055,0,0,46,0,0,35206,0,0,198,111,1,40,34,0,0,42,2,62,44,45,6,0,0,16,,,,3716863155,안동과학대학
2009,3860947132,군장대학,전북,전문대학,1172,2602,1222,3587,0,0,0,57,985,50,0,0,0,0,245,530,189,500,19,117,415,913,0,0,0,0,0,0,69,89,382,1226,337,1242,31,868,757,1689,504,1178,0,0,512,1236,0,0,0,0,0,17697,0,0,131,68,1,39,29,0,0,0,0,0,0,15,2,0,0,0,,,,3780793607,제주한라대학
2009,3878318190,유한대학,경기,전문대학,2106,5269,2306,9033,430,0,20,48,3764,200,0,0,0,0,371,1354,307,1284,71,1004,645,1809,0,0,0,0,0,0,0,0,761,3164,829,3056,129,2760,1461,3460,786,1947,18,77,1078,2753,0,0,97,0,0,41310,0,0,253,154,1,70,46,0,0,20,18,175,38,32,7,0,0,78,,,,3860947132,군장대학
2009,3895868420,서정대학,경기,전문대학,1557,2769,1862,4322,0,0,0,26,1553,305,0,0,0,0,26,116,31,112,27,94,30,134,0,0,0,0,0,0,70,70,696,1581,1039,2443,278,1459,1527,2635,582,923,0,0,912,1836,0,0,0,0,0,32679,0,0,131,67,1,39,8,0,0,0,0,0,0,17,1,0,0,0,,,,3878318190,유한대학
2009,3925817430,경민대학,경기,전문대학,2068,4583,2433,7749,270,0,10,42,3166,365,0,0,1,10,144,425,151,421,8,94,326,864,0,0,0,0,0,0,122,383,968,3227,1009,3181,357,3072,1742,3719,712,1657,31,79,1035,2331,0,0,26,0,0,58141,0,0,202,111,1,62,39,0,0,12,26,102,38,21,9,0,0,76,,,,3895868420,서정대학
2009,3948008418,충북도립대학,충북,전문대학,350,1070,377,1856,0,0,0,16,786,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,89,179,898,179,869,27,786,350,1070,157,360,0,0,172,534,0,0,0,0,0,42688,0,0,55,30,1,29,40,0,0,0,0,0,0,5,22,0,0,0,,,,3925817430,경민대학
2009,4038041055,영진전문대학,대구,전문대학,3098,8154,3321,14148,0,0,0,29,5994,223,0,0,0,0,329,1076,388,2047,57,1124,660,1999,0,0,0,0,0,0,261,488,1106,3096,1237,7441,166,4870,2438,6155,1449,3630,0,0,1491,4059,0,0,0,0,0,80597,0,0,288,197,1,97,82,0,0,0,0,0,0,22,5,0,0,0,,,,3948008418,충북도립대학
2009,4123382508,대구보건대학,대구,전문대학,4255,7289,4452,9984,0,0,0,34,2695,197,0,0,140,270,140,432,140,373,18,254,402,821,0,0,0,0,0,0,819,1274,1547,3767,1666,3868,179,2441,3853,6468,1582,2636,0,0,1746,3064,0,0,0,0,0,48085,0,0,342,129,1,89,63,0,0,0,0,0,0,38,12,0,0,0,,,,4038041055,영진전문대학
2009,4188858449,부천대학,경기,전문대학,3647,7703,4003,11519,492,0,19,83,3816,356,0,0,27,62,339,1367,278,1167,36,306,702,2527,0,0,0,0,0,0,253,343,1368,2956,1644,5387,320,3510,2945,5176,1536,3130,57,131,1700,3732,0,0,142,0,0,71040,0,0,281,199,1,61,54,0,0,68,26,237,94,57,17,0,0,95,,,,4123382508,대구보건대학
2009,4209855318,목포과학대학,전남,전문대학,2520,4146,3068,6369,0,0,0,51,2223,548,0,0,36,42,361,539,525,734,101,171,821,1144,0,0,0,0,0,0,361,558,809,1746,976,2750,447,2052,1699,3002,979,1669,0,0,1190,2015,0,0,0,0,0,40335,0,0,202,106,1,54,47,0,0,0,0,0,0,35,10,0,0,0,,,,4188858449,부천대학
2009,4234214067,혜전대학,충남,전문대학,1770,2864,1856,4241,80,0,3,30,1377,86,0,0,0,0,9,18,0,0,0,0,60,99,0,0,0,0,0,0,235,259,739,2117,822,1766,86,1377,1710,2765,602,1055,45,60,817,1433,0,0,59,0,0,37108,0,0,150,78,1,88,41,0,0,44,7,81,51,32,8,0,0,22,,,,4209855318,목포과학대학
2009,4262574672,대동대학,부산,전문대학,1454,1689,1588,2050,0,0,0,6,361,134,0,0,0,0,23,26,28,33,3,4,48,55,0,0,0,0,0,0,298,314,583,734,656,943,131,357,1406,1634,588,654,0,0,623,764,0,0,0,0,0,15095,0,0,80,35,1,50,18,0,0,0,0,0,0,24,8,0,0,0,,,,4234214067,혜전대학
2009,4321271598,고려대학교병설보건대학,서울,전문대학,4,221,6,286,0,0,0,12,65,2,0,0,1,36,3,51,0,10,1,31,3,66,0,0,0,0,0,0,2,100,0,76,0,13,1,34,1,155,29,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4262574672,대동대학
2009,4327552795,창신대학,경남,전문대학,1482,2760,1582,3722,0,0,0,53,962,100,0,0,0,0,177,373,139,272,21,62,295,583,0,0,0,0,0,0,71,74,598,1467,597,1536,79,900,1187,2177,790,1443,0,0,701,1353,0,0,0,0,0,47016,0,0,162,68,1,53,31,0,0,0,0,0,0,23,7,0,0,0,,,,4321271598,고려대학교병설보건대학
2009,4356752395,인천재능대학교,인천,전문대학,2090,3653,2347,6135,0,0,0,28,2482,257,0,0,0,0,50,51,66,99,0,0,116,150,0,0,0,0,0,0,60,61,1009,2656,1162,3268,257,2482,1974,3503,797,1458,0,0,1122,2036,0,0,0,0,0,31602,0,0,178,96,1,46,38,0,0,0,0,0,0,24,9,0,0,0,,,,4327552795,창신대학
2009,4389398634,영남외국어대학,경북,전문대학,965,1431,1003,1619,0,0,0,31,188,38,0,0,0,0,18,66,59,109,2,14,75,161,0,0,0,0,0,0,115,125,382,652,429,667,36,174,890,1270,470,684,0,0,475,694,0,0,0,0,0,14706,0,0,115,45,1,51,21,0,0,0,0,0,0,18,7,0,0,0,,,,4356752395,인천재능대학교
2009,4423430502,서해대학,전북,전문대학,1586,2391,1622,2749,0,0,0,33,358,36,0,0,18,18,193,283,261,425,7,25,465,701,0,0,0,0,0,0,172,231,485,814,493,978,29,333,1121,1690,641,1055,0,0,733,1139,0,0,0,0,0,34159,0,0,124,56,1,50,20,0,0,0,0,0,0,16,5,0,0,0,,,,4389398634,영남외국어대학
2009,4433675467,창원문성대학,경남,전문대학,1974,4794,2654,8932,0,0,0,117,4138,680,0,0,39,62,379,1060,293,890,155,485,556,1527,0,0,0,0,0,0,145,195,859,2741,939,3984,525,3653,1418,3267,910,2187,0,0,856,2401,0,0,0,0,0,68748,0,0,277,83,1,70,53,0,0,0,0,0,0,16,24,0,0,0,,,,4423430502,서해대학
2009,4455086469,동원대학,경기,전문대학,2368,4226,2706,7118,80,0,3,63,2892,338,0,0,0,0,306,600,290,496,34,194,587,938,0,0,0,0,0,0,0,0,1025,2874,1060,3112,304,2698,1781,3288,907,1627,11,20,1254,2343,0,0,16,0,0,42614,0,0,170,103,1,47,35,0,0,14,11,36,25,35,6,0,0,20,,,,4433675467,창원문성대학
2009,4574799895,김천대학,경북,전문대학,1993,3584,2087,4857,0,0,0,54,1273,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,549,893,2333,881,1975,94,1273,1993,3584,883,1598,0,0,853,1562,0,0,0,0,0,41410,0,0,196,103,1,88,62,0,0,0,0,0,0,24,11,0,0,0,,,,4455086469,동원대학
2009,4607676267,송원대학,광주,전문대학,2614,4390,2892,5784,40,0,2,69,1394,278,0,0,0,0,551,971,415,836,82,206,902,1627,0,0,0,0,0,0,194,203,830,1660,884,2088,196,1188,1712,2763,1397,2343,18,27,1128,2086,0,0,19,0,0,36304,0,0,182,105,1,50,50,0,0,18,0,26,18,31,11,0,0,7,,,,4574799895,김천대학
2009,4644152700,성덕대학,경북,전문대학,1034,1492,1065,1591,0,0,0,17,99,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,119,498,746,498,726,31,99,1034,1492,443,658,0,0,490,707,0,0,0,0,0,13805,0,0,70,43,1,40,25,0,0,0,0,0,0,29,8,0,0,0,,,,4607676267,송원대학
2009,4651407539,선린대학,경북,전문대학,1806,2713,1943,3492,180,0,4,58,779,137,0,0,0,0,179,292,149,243,13,50,351,528,0,0,28,0,0,0,310,398,625,1213,619,1275,124,729,1455,2185,749,1080,54,58,724,1187,0,0,35,28,25,34329,0,25,152,86,1,28,26,0,0,28,8,43,36,49,6,0,0,8,,,,4644152700,성덕대학
2009,4694034814,경남도립남해대학,경남,전문대학,305,888,351,1813,0,0,0,7,925,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,561,184,1252,46,925,305,888,150,372,0,0,164,481,0,0,0,0,0,17547,0,0,43,24,1,22,19,0,0,0,0,0,0,0,3,0,0,0,,,,4651407539,선린대학
2009,4695447266,경복대학,경기,전문대학,3311,5147,3695,7789,0,0,0,46,2642,384,0,0,33,66,81,345,103,271,28,227,189,455,0,0,0,0,0,0,555,697,1408,3139,1515,3271,356,2415,3122,4692,1210,1796,0,0,1487,2512,0,0,0,0,0,48303,0,0,280,92,1,67,36,0,0,0,0,0,0,29,8,0,0,0,,,,4694034814,경남도립남해대학
2009,4882078588,김해대학,경남,전문대학,328,541,350,656,0,0,0,20,115,22,0,0,0,0,27,32,0,0,0,0,27,32,0,0,0,0,0,0,2,11,126,241,195,372,22,115,301,509,143,228,0,0,188,318,0,0,0,0,0,5249,0,0,38,22,1,33,6,0,0,0,0,0,0,11,2,0,0,0,,,,4695447266,경복대학
2009,5043034195,광양보건대학,전남,전문대학,1570,2291,1626,2826,60,0,3,20,535,56,0,0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,0,410,627,596,1169,607,1005,56,535,1557,2266,556,757,14,26,593,870,0,0,25,0,0,23509,0,0,151,76,1,35,11,0,0,13,0,25,13,21,6,0,0,0,,,,4882078588,김해대학
2009,5157359063,청강문화산업대학,경기,전문대학,2275,3503,3071,6569,80,0,3,48,3066,796,0,0,5,21,105,262,106,228,71,273,145,238,0,0,38,24,0,0,147,174,1270,2580,1403,3242,725,2793,2130,3265,880,1351,26,43,1144,1778,0,0,0,62,35,48405,14,21,175,93,1,42,37,0,0,0,0,0,0,35,7,0,0,0,,,,5043034195,광양보건대학
2009,5182121753,충청대학,충북,전문대학,2552,5223,2702,7843,150,0,3,60,2620,150,0,0,0,0,235,450,185,351,14,50,423,829,0,0,0,0,0,0,91,171,973,3027,1201,3766,136,2570,2129,4394,1195,2264,16,45,1298,2775,0,0,30,0,0,58540,0,0,248,133,1,110,71,0,0,1,16,78,17,33,14,0,0,48,,,,5157359063,청강문화산업대학
2009,5197615802,경북전문대학,경북,전문대학,1344,2614,1568,4621,70,0,5,36,2007,224,0,0,0,0,70,127,51,95,12,27,118,238,0,0,25,0,0,0,238,263,593,2254,606,1814,212,1980,1226,2376,638,1192,9,43,530,1121,0,0,0,25,1,61822,0,1,156,79,1,96,89,0,0,0,9,43,9,18,40,0,0,43,,,,5182121753,충청대학
2009,5241208136,오산대학,경기,전문대학,2450,4831,2715,7609,100,0,3,44,2778,265,0,0,0,0,40,164,54,170,1,6,103,366,0,0,0,0,0,0,55,57,1287,3816,1269,3364,264,2772,2347,4465,1022,1828,6,11,1282,2617,0,0,24,0,0,47908,0,0,227,119,1,80,56,0,0,4,6,38,10,35,23,0,0,14,,,,5197615802,경북전문대학
2009,5549670755,두원공과대학,경기,전문대학,903,4943,1047,10026,120,0,5,53,5083,144,0,0,1,59,68,488,40,283,16,336,96,531,0,0,0,0,0,0,91,427,434,4720,410,4012,128,4747,807,4412,300,1390,2,32,410,2208,0,0,25,0,0,62465,0,0,251,127,1,57,29,0,0,2,1,37,3,11,2,0,0,12,,,,5241208136,오산대학
2009,5599388182,안동정보대학,경북,전문대학,0,62,0,91,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,58,0,5,0,29,0,62,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5549670755,두원공과대학
2009,5616359591,대구미래대학,경북,전문대학,1073,2241,1160,3104,0,0,0,44,863,87,0,0,0,0,134,271,215,366,19,70,330,567,0,0,0,0,0,0,35,39,294,1035,482,1393,68,793,743,1674,426,940,0,0,666,1361,0,0,0,0,0,45787,0,0,143,68,1,56,31,0,0,0,0,0,0,13,7,0,0,0,,,,5599388182,안동정보대학
2009,5663107812,서울예술대학,경기,전문대학,1544,2636,2008,3980,135,0,2,14,1344,464,0,0,0,0,0,0,0,0,9,16,138,260,0,0,0,0,0,0,232,438,860,1602,769,1664,455,1328,1406,2376,601,1029,73,135,559,903,0,0,127,0,0,31629,0,0,89,69,1,62,43,0,0,66,81,276,147,16,15,0,0,149,,,,5616359591,대구미래대학
2009,5795471072,배화여자대학,서울,전문대학,3452,3452,3772,3772,65,0,3,27,320,320,0,0,61,61,538,538,542,542,83,83,1099,1099,0,0,0,0,0,0,202,202,1169,1169,1219,1219,237,237,2353,2353,1507,1507,41,41,1665,1665,0,0,28,0,0,22548,0,0,128,84,1,51,45,0,0,28,13,41,41,51,13,0,0,13,,,,5663107812,서울예술대학
2009,5823754429,고구려대학,전남,전문대학,1406,2024,1430,2140,0,0,0,25,116,24,0,0,0,0,68,97,17,30,0,0,85,127,0,0,0,0,0,0,76,97,674,1006,595,910,24,116,1321,1897,837,1164,0,0,613,900,0,0,0,0,0,17719,0,0,97,44,1,13,11,0,0,0,0,0,0,12,3,0,0,0,,,,5795471072,배화여자대학
2009,5886992335,국립의료원간호대학,서울,전문대학,0,0,20,20,0,0,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,0,0,35,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5823754429,고구려대학
2009,5967965006,서일대학,서울,전문대학,2898,6207,3209,9824,35,0,2,54,3617,311,0,0,72,246,277,996,276,944,49,681,577,1534,0,0,0,0,0,0,205,564,1163,3793,1215,3252,262,2936,2321,4673,1081,2249,1,33,1373,2935,0,0,13,0,0,51068,0,0,302,155,1,69,69,0,0,1,0,29,1,53,21,0,0,16,,,,5886992335,국립의료원간호대학
2009,6208432018,한영대학,전남,전문대학,929,1545,952,1651,55,0,1,11,106,23,0,0,0,0,93,217,109,223,5,12,198,469,0,0,0,0,0,0,41,46,322,491,386,633,18,94,731,1076,426,706,1,16,488,790,0,0,24,0,0,21275,0,0,80,41,1,32,13,0,0,0,1,41,1,11,5,0,0,17,,,,5967965006,서일대학
2009,6217320322,구미1대학,경북,전문대학,2280,4141,2592,5802,40,0,2,118,1661,312,0,0,28,29,560,851,427,801,138,289,877,1405,0,0,0,0,0,0,90,91,634,1806,853,2211,174,1372,1403,2736,1002,1792,0,6,1088,2163,0,0,7,0,0,32137,0,0,194,99,1,49,33,0,0,0,0,13,0,33,4,0,0,6,,,,6208432018,한영대학
2009,6347138702,부산과학기술대학교,부산,전문대학,1531,4365,2405,12276,0,0,0,105,7911,874,0,0,2,14,188,867,185,1043,201,1350,174,574,0,0,0,0,0,0,111,177,1038,4210,881,5965,673,6561,1357,3791,916,2188,0,0,645,2095,0,0,0,0,0,65338,0,0,254,131,1,89,56,0,0,0,0,0,0,25,18,0,0,0,,,,6217320322,구미1대학
2009,6373324573,부산경상대학,부산,전문대학,1529,2705,2024,5185,0,0,0,104,2480,495,0,0,0,0,133,272,84,199,54,214,163,257,0,0,0,0,0,0,0,0,854,1945,953,2769,441,2266,1366,2448,784,1287,0,0,825,1537,0,0,0,0,0,31862,0,0,164,61,1,30,17,0,0,0,0,0,0,7,0,0,0,0,,,,6347138702,부산과학기술대학교
2009,6403395891,대구공업대학,대구,전문대학,1175,2318,1313,3979,0,0,0,17,1661,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,615,1785,640,2136,138,1661,1175,2318,451,903,0,0,569,1257,0,0,0,0,0,34867,0,0,159,82,1,48,38,0,0,0,0,0,0,15,2,0,0,0,,,,6373324573,부산경상대학
2009,6449749290,동우대학,강원,전문대학,1781,2749,1871,3465,0,0,0,21,716,90,0,0,0,0,48,176,41,150,5,36,84,290,0,0,0,0,0,0,463,541,675,1436,644,1162,85,680,1697,2459,651,1052,0,0,652,1104,0,0,0,0,0,21506,0,0,230,53,1,81,22,0,0,0,0,0,0,21,4,0,0,0,,,,6403395891,대구공업대학
2009,6458310902,강릉영동대학,강원,전문대학,1840,2815,2072,4031,0,0,0,34,1216,232,0,0,0,0,54,99,37,83,21,52,70,130,0,0,0,0,0,0,423,469,763,1715,795,1665,211,1164,1770,2685,646,1051,0,0,762,1293,0,0,0,0,0,37122,0,0,161,85,1,61,38,0,0,0,0,0,0,35,9,0,0,0,,,,6449749290,동우대학
2009,6531755685,서울보건대학,경기,전문대학,44,296,72,917,0,0,0,57,621,28,0,0,15,51,15,153,0,52,11,154,19,102,0,0,0,0,0,0,16,62,25,441,1,158,17,467,25,194,621,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6458310902,강릉영동대학
2009,6542043566,부산예술대학,부산,전문대학,402,714,439,940,0,0,0,15,226,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,469,217,471,37,226,402,714,78,180,0,0,207,406,0,0,0,0,0,15506,0,0,50,18,1,45,7,0,0,0,0,0,0,6,2,0,0,0,,,,6531755685,서울보건대학
2009,6579098820,성심외국어대학,부산,전문대학,0,0,254,1289,0,0,0,42,1289,254,0,0,0,0,29,87,9,109,38,196,0,0,0,0,0,0,0,0,0,0,127,432,89,661,216,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6542043566,부산예술대학
2009,6597150623,경남도립거창대학,경남,전문대학,426,1000,486,1877,0,0,0,16,877,60,0,0,0,0,6,23,13,51,4,13,15,61,0,0,0,0,0,0,46,71,202,544,219,1188,56,864,411,939,194,416,0,0,207,560,0,0,0,0,0,23004,0,0,53,30,1,15,19,0,0,0,0,0,0,5,4,0,0,0,,,,6579098820,성심외국어대학
2009,6690823018,경인여자대학,인천,전문대학,4037,4037,4440,4440,0,0,0,29,403,403,0,0,114,114,390,390,454,454,99,99,859,859,0,0,0,0,0,0,428,428,1470,1470,1584,1584,304,304,3178,3178,1581,1581,0,0,1902,1902,0,0,0,0,0,23166,0,0,196,83,1,60,48,0,0,0,0,0,0,41,24,0,0,0,,,,6597150623,경남도립거창대학
2009,6776323795,동아방송예술대학,경기,전문대학,1300,2592,1545,4142,50,0,2,19,1550,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,0,189,436,683,2015,662,1637,245,1550,1300,2592,492,962,11,41,619,1171,0,0,0,54,11,27033,6,5,120,67,1,55,41,0,0,0,0,0,0,18,6,0,0,0,,,,6690823018,경인여자대학
2009,6783237993,계명문화대학,대구,전문대학,3055,5292,3642,9219,135,0,6,55,3927,587,0,0,29,30,362,787,310,694,116,570,712,1110,0,0,0,0,0,0,199,304,1357,3343,1258,3892,471,3357,2343,4182,1393,2108,85,112,1372,2651,0,0,82,0,0,53553,0,0,260,135,1,80,58,0,0,67,60,169,127,40,16,0,0,87,,,,6776323795,동아방송예술대학
2009,6821876287,대전보건대학,대전,전문대학,3839,5820,4281,8335,150,0,5,35,2515,442,0,0,89,170,124,219,116,201,44,126,337,547,0,0,0,0,0,0,822,1207,1501,3413,1577,3042,398,2389,3502,5273,1321,2144,54,86,1518,2303,0,0,83,0,0,59449,0,0,288,146,1,106,50,0,0,52,0,83,52,59,7,0,0,0,,,,6783237993,계명문화대학
2009,6878157615,군산간호대학,전북,전문대학,725,793,742,855,0,0,0,1,62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,252,246,306,263,297,17,62,725,793,236,250,0,0,262,293,0,0,0,0,0,5402,0,0,37,17,1,22,12,0,0,0,0,0,0,14,3,0,0,0,,,,6821876287,대전보건대학
2009,6915088951,청주과학대학,충북,전문대학,0,0,11,95,0,0,0,13,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,47,5,46,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6878157615,군산간호대학
2009,6924725592,인천전문대학,인천,전문대학,2708,6333,2975,10026,25,0,1,86,3693,267,0,0,28,108,342,1231,272,1099,15,581,630,1902,0,0,0,0,0,0,108,191,1080,3956,1142,3396,252,3112,2078,4431,1241,2814,1,22,1346,3127,0,0,22,0,0,59288,0,0,251,154,1,125,123,0,0,2,1,45,3,25,57,0,0,23,,,,6915088951,청주과학대학
2009,7043987333,전남도립대학,전남,전문대학,804,1766,877,2530,20,0,1,30,764,73,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,65,71,381,1203,428,1236,73,764,801,1746,267,655,3,20,400,940,0,0,0,0,0,24342,0,0,96,53,1,31,32,0,0,0,3,20,3,7,13,0,0,20,,,,6924725592,인천전문대학
